id	lexemeId	cons	voc	seyame	ignore	enclitic	isLexeme	rest	suffix_gender	suffix_person	suffix_number	suffix_contraction	prefix_code	gender	person	number	state	aspect	verbal_conjugation
193	26	>GR>	>@G#RA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
194	26	>GRH	>@G#REH	0	0	0	0	1	m	3	s/n/a	suffix	0	m	n/a	s	emphatic	n/a	n/a
195	26	>GRHWN	>@G#RHUWN	0	0	0	0	1	m	3	p	suffix	0	m	n/a	s	emphatic	n/a	n/a
196	26	>GRJ	>@G#RJ	0	0	0	0	1	c/n/a	1	s/n/a	suffix	0	m	n/a	s	emphatic	n/a	n/a
197	26	>GRKWN	>@G#RK#UWN	0	0	0	0	1	m	2	p	suffix	0	m	n/a	s	emphatic	n/a	n/a
198	26	B>GR>	B^@>G#RA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	m	n/a	s	emphatic	n/a	n/a
199	26	D>GR>	D^@>G#RA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	n/a	s	emphatic	n/a	n/a
200	26	D>GRKWN	D^@>G#RK#UWN	0	0	0	0	1	m	2	p	suffix	2	m	n/a	s	emphatic	n/a	n/a
201	26	W>GRJ	W@>G#RJ	0	0	0	0	1	c/n/a	1	s/n/a	suffix	3	m	n/a	s	emphatic	n/a	n/a
202	27	>GR>	>EG^ARA>	0	0	0	1	2	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
203	27	>GR>	>EG^ARE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	emphatic	n/a	n/a
204	27	DB>GR>	D^B#E>G^ARA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	6	m	n/a	s	emphatic	n/a	n/a
205	27	L>GR>	LE>G^ARA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	m	n/a	s	emphatic	n/a	n/a
206	28	>GRP>	>@G#RIP^E>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
207	28	>GRPWS	>@G#RIP^@WS	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
208	29	>GRT>	>EG^@RT^A>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	s	emphatic	n/a	n/a
209	29	>GRT>	>EG^RAT#A>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	p	emphatic	n/a	n/a
210	29	>GRTH	>EG^RAT#EH	1	0	0	0	1	m	3	s/n/a	suffix	0	f	n/a	p	emphatic	n/a	n/a
211	29	>GRTJ	>EG^RAT#J	1	0	0	0	1	c/n/a	1	s/n/a	suffix	0	f	n/a	p	emphatic	n/a	n/a
212	29	>GRTN	>EG^@RT^@N	0	0	0	0	1	c/n/a	1	p	suffix	0	f	n/a	s	emphatic	n/a	n/a
213	29	B>GRT>	B^E>G^@RT^A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	f	n/a	s	emphatic	n/a	n/a
214	29	B>GRTJ	B^E>G^RAT#J	1	0	0	0	1	c/n/a	1	s/n/a	suffix	1	f	n/a	p	emphatic	n/a	n/a
215	29	D>GRT>	D^E>G^RAT#A>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	f	n/a	p	emphatic	n/a	n/a
216	29	D>GRTH	D^E>G^@RT^EH	0	0	0	0	1	m	3	s/n/a	suffix	2	f	n/a	s	emphatic	n/a	n/a
217	29	D>GRTN	D^E>G^@RT^@N	0	0	0	0	1	c/n/a	1	p	suffix	2	f	n/a	s	emphatic	n/a	n/a
218	29	DB>GRT>	D^B#E>G^@RT^A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	6	f	n/a	s	emphatic	n/a	n/a
219	30	>DWM	>@D#UWM	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
220	31	>DJ	>@D^IJ	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
221	32	>DM	>AD#AM	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
222	32	D>DM	D^A>D#AM	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a
223	32	DB>DM	D^B#A>D#AM	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	6	n/a	n/a	n/a	n/a	n/a	n/a
224	32	W>DM	WA>D#AM	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a
225	33	>DN>	>ED#NA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	s	emphatic	n/a	n/a
226	33	>DN>	>ED#NE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	p	emphatic	n/a	n/a
227	33	>DNH	>ED#NEH	0	0	0	0	1	m	3	s/n/a	suffix	0	f	n/a	s	emphatic	n/a	n/a
228	33	>DNHWN	>ED^NHUWN	0	0	0	0	1	m	3	p	suffix	0	f	n/a	s	emphatic	n/a	n/a
229	33	>DNWHJ	>ED#N@WH#_J	1	0	0	0	1	m	3	s/n/a	suffix	0	f	n/a	p	emphatic	n/a	n/a
230	33	>DNJHWN	>ED#N@JHUWN	1	0	0	0	1	m	3	p	suffix	0	f	n/a	p	emphatic	n/a	n/a
231	33	B>DN>	B^E>D#NE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	f	n/a	p	emphatic	n/a	n/a
232	33	B>DNWHJ	B^E>D#N@WH#_J	1	0	0	0	1	m	3	s/n/a	suffix	1	f	n/a	p	emphatic	n/a	n/a
233	33	B>DNJ	B^E>D#N@J	1	0	0	0	1	c/n/a	1	s/n/a	suffix	1	f	n/a	p	emphatic	n/a	n/a
234	33	B>DNJHWN	B^E>D#N@JHUWN	1	0	0	0	1	m	3	p	suffix	1	f	n/a	p	emphatic	n/a	n/a
235	33	B>DNJKWN	B^E>D#N@JK^UWN	1	0	0	0	1	m	2	p	suffix	1	f	n/a	p	emphatic	n/a	n/a
236	33	DB>DNJKWN	D^B#E>D#N@JK^UWN	1	0	0	0	1	m	2	p	suffix	6	f	n/a	p	emphatic	n/a	n/a
237	33	W>DN>	WE>D#NA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	f	n/a	s	emphatic	n/a	n/a
238	33	W>DN>	WE>D#NE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	f	n/a	p	emphatic	n/a	n/a
239	33	W>DNWHJ	WE>D#N@WH#_J	1	0	0	0	1	m	3	s/n/a	suffix	3	f	n/a	p	emphatic	n/a	n/a
240	33	WB>DNJHWN	WB#E>D#N@JHUWN	1	0	0	0	1	m	3	p	suffix	9	f	n/a	p	emphatic	n/a	n/a
241	33	WL>DNJKWN	WLE>D#N@JK^UWN	1	0	0	0	1	m	2	p	suffix	11	f	n/a	p	emphatic	n/a	n/a
242	33	L>DNH	LE>D#NEH	0	0	0	0	1	m	3	s/n/a	suffix	4	f	n/a	s	emphatic	n/a	n/a
243	33	L>DNWHJ	LE>D#N@WH#_J	1	0	0	0	1	m	3	s/n/a	suffix	4	f	n/a	p	emphatic	n/a	n/a
244	33	L>DNJHWN	LE>D#N@JHUWN	1	0	0	0	1	m	3	p	suffix	4	f	n/a	p	emphatic	n/a	n/a
245	34	>DRWHJ	>ED^R@WH#_J	1	0	0	0	1	m	3	s/n/a	suffix	0	m	n/a	p	emphatic	n/a	n/a
246	34	>DR>	>ED#RA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
247	34	>DR>	>ED^RE>	1	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	emphatic	n/a	n/a
248	35	>DRMNVWS	>@D#RMNUVAWS	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
249	36	>DC>	>AD#CA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
250	37	D>HRWN	D^@>HRUWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a
251	37	L>HRWN	L@>HRUWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
252	37	>HRWN	>@HRUWN	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
253	38	>W	>AW	0	0	0	1	2	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
254	39	>W	>@W	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
255	39	D>W	D^@>W	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a
256	3193	D>CKXTWN	D^E>CK^@XT^UWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	2	p	n/a	perfect	peal
257	40	>W>	>W>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
258	41	>WJWT>	>@WJUWT#A>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	s	emphatic	n/a	n/a
259	41	B>WJWT>	B^@>WJUWT#A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	f	n/a	s	emphatic	n/a	n/a
260	41	W>WJWT>	W@>WJUWT#A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	f	n/a	s	emphatic	n/a	n/a
261	42	>WN>	>@WANE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	emphatic	n/a	n/a
262	42	W>WN>	W@>WANA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	n/a	s	emphatic	n/a	n/a
263	42	>WN>	>@WANA>	0	0	0	1	2	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
264	43	>WBWLWS	>EWB#UWLAWS	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
265	44	>WHDJ>	>EWAHD#IJ@>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
266	45	>WVKWS	>EWVUK#AWS	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
267	45	>WVJKWS	>EWVIJK#AWS	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
268	46	>WKRSVJ>	>EWK#@RISVIJ@>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	s	n/a	n/a	n/a
269	46	D>WKRSVJ>	D^E>WK#@RISVIJ@>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	f	n/a	s	n/a	n/a	n/a
270	47	>WMN>	>UWMANE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	emphatic	n/a	n/a
271	3186	CJN	CJN	0	1	0	1	511	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	peal
272	47	D>WMNH	D^U>WMANAH	0	0	0	0	2	f	3	s/n/a	suffix	2	m	n/a	s	emphatic	n/a	n/a
273	47	>WMN>	>UWMANA>	0	0	0	1	2	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
274	48	>WMNWTH	>UWMANUWT#EH	0	0	0	0	1	m	3	s/n/a	suffix	0	f	n/a	s	emphatic	n/a	n/a
275	48	>WMNWTHWN	>UWMANUWT#HUWN	0	0	0	0	1	m	3	p	suffix	0	f	n/a	s	emphatic	n/a	n/a
276	48	B>WMNWT>	B^U>WMANUWT#A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	f	n/a	s	emphatic	n/a	n/a
277	48	B>WMNWTHWN	B^U>WMANUWT#HUWN	0	0	0	0	1	m	3	p	suffix	1	f	n/a	s	emphatic	n/a	n/a
278	48	>WMNWT>	>UWMANUWT#A>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	s	emphatic	n/a	n/a
279	49	>WN	>UWN	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
280	50	>WNGLJWN	>EW@NG^ELIJAWN	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	n/a	n/a	n/a
281	50	B>WNGLJWN	B^E>W@NG^ELIJAWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	m	n/a	s	n/a	n/a	n/a
282	50	D>WNGLJWN	D^E>W@NG^ELIJAWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	n/a	s	n/a	n/a	n/a
283	50	DB>WNGLJWN	D^B#E>W@NG^ELIJAWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	6	m	n/a	s	n/a	n/a	n/a
284	50	L>WNGLJWN	LE>W@NG^ELIJAWN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	m	n/a	s	n/a	n/a	n/a
285	51	>WNJQ>	>EWNIJQI>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
286	52	B>WYR>	B^@>WYRE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	m	n/a	p	emphatic	n/a	n/a
287	52	L>WYRWHJ	L@>WYR@WH#_J	1	0	0	0	1	m	3	s/n/a	suffix	4	m	n/a	p	emphatic	n/a	n/a
288	52	L>WYRJ	L@>WYR@J	1	0	0	0	1	c/n/a	1	s/n/a	suffix	4	m	n/a	p	emphatic	n/a	n/a
289	52	>WYR>	>@WYRA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
290	52	>WR>	>@WYRE>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	emphatic	n/a	n/a
291	53	>WQJN>	>EWQIJNA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
292	53	>WQJNS	>EWQIJN@S	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	p	n/a	n/a	n/a
293	54	D>WRBNWS	D^U>WRB#@NAWS	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a
294	54	>WRBNWS	>UWRB^@NAWS	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
295	55	>WRD<>	>UWRD^<E>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	p	emphatic	n/a	n/a
296	56	>WRWS	>WRWS	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
297	57	>WRQLJDWN	>EWR@QLIJD#AWN	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
298	58	>WRX>	>UWRXA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	s	emphatic	n/a	n/a
299	58	>WRXH	>UWRXEH	0	0	0	0	1	m	3	s/n/a	suffix	0	f	n/a	s	emphatic	n/a	n/a
300	58	>WRXK	>UWRXAK#	0	0	0	0	1	m	2	s/n/a	suffix	0	f	n/a	s	emphatic	n/a	n/a
301	58	>WRXN	>UWRX@N	0	0	0	0	1	c/n/a	1	p	suffix	0	f	n/a	s	emphatic	n/a	n/a
302	58	>WRXTH	>UWRXAT#EH	1	0	0	0	1	m	3	s/n/a	suffix	0	f	n/a	p	emphatic	n/a	n/a
303	58	>WRXTJ	>UWRXAT#J	1	0	0	0	1	c/n/a	1	s/n/a	suffix	0	f	n/a	p	emphatic	n/a	n/a
304	58	B>WRX>	B^U>WRXA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	f	n/a	s	emphatic	n/a	n/a
305	58	B>WRXH	B^U>WRXEH	0	0	0	0	1	m	3	s/n/a	suffix	1	f	n/a	s	emphatic	n/a	n/a
306	58	B>WRXT>	B^U>WRXAT#A>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	f	n/a	p	emphatic	n/a	n/a
307	58	B>WRXTHWN	B^U>WRXAT#HUWN	1	0	0	0	1	m	3	p	suffix	1	f	n/a	p	emphatic	n/a	n/a
308	58	D>WRX>	D^U>WRXA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	f	n/a	s	emphatic	n/a	n/a
309	58	D>WRXH	D^U>WRXEH	0	0	0	0	1	m	3	s/n/a	suffix	2	f	n/a	s	emphatic	n/a	n/a
310	58	D>WRXT>	D^U>WRXAT#A>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	f	n/a	p	emphatic	n/a	n/a
311	58	DB>WRXH	D^B#U>WRXEH	0	0	0	0	1	m	3	s/n/a	suffix	6	f	n/a	s	emphatic	n/a	n/a
312	58	W>WRX>	WU>WRXA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	f	n/a	s	emphatic	n/a	n/a
313	58	W>WRXTH	WU>WRXAT#EH	1	0	0	0	1	m	3	s/n/a	suffix	3	f	n/a	p	emphatic	n/a	n/a
314	58	WB>WRX>	WB#U>WRXA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	9	f	n/a	s	emphatic	n/a	n/a
315	58	L>WRX>	LU>WRXA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	f	n/a	s	emphatic	n/a	n/a
316	58	L>WRXH	LU>WRXEH	0	0	0	0	1	m	3	s/n/a	suffix	4	f	n/a	s	emphatic	n/a	n/a
317	58	L>WRXT>	LU>WRXAT#A>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	f	n/a	p	emphatic	n/a	n/a
318	58	>WRXT>	>UWRXAT#A>	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	p	emphatic	n/a	n/a
319	59	D>WRJ>	D^U>WRIJA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a
320	59	>WRJ>	>UWRIJA>	0	0	0	1	2	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
321	60	>WRJ>	>UWRJA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	n/a	s	emphatic	n/a	n/a
322	60	B>WRJ>	B^U>WRJA>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	m	n/a	s	emphatic	n/a	n/a
323	61	>WRJT>	>UWRAJT^A>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	f	n/a	s	emphatic	n/a	n/a
324	61	B>WRJT>	B^U>WRAJT^A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	f	n/a	s	emphatic	n/a	n/a
325	61	W>WRJT>	WU>WRAJT^A>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	f	n/a	s	emphatic	n/a	n/a
326	62	>WRCLM	>UWRICLEM	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
327	62	B>WRJCLM	B^U>WRIJCLEM	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a
328	62	B>WRCLM	B^U>WRICLEM	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a
329	62	D>WRCLM	D^U>WRICLEM	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a
330	62	DB>WRCLM	D^B#U>WRICLEM	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	6	n/a	n/a	n/a	n/a	n/a	n/a
331	62	W>WRCLM	W>UWRICLEM	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a
332	62	WB>WRCLM	WB#U>WRICLEM	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	9	n/a	n/a	n/a	n/a	n/a	n/a
333	62	WD>WRCLM	WD#U>WRICLEM	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	10	n/a	n/a	n/a	n/a	n/a	n/a
334	62	L>WRCLM	LU>WRICLEM	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
335	63	>WC<N>	>UWC@<NA>	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
336	64	B>ZWVWS	B^@>ZAWVAWS	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a
337	64	>ZWVWS	>@ZAWVAWS	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	n/a	n/a	n/a	n/a	n/a	n/a
338	65	>ZL	>EZ@L	0	0	0	1	1	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	perfect	peal
339	65	>ZL	>IZ@L	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	c	1	s	n/a	imperfect	peal
340	65	>ZL	>AZEL	0	0	0	0	3	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	active_participle	peal
341	65	>ZL	>EZ@L	0	0	0	0	4	c/n/a	n/a	s/n/a	n/a	0	f	3	p	n/a	perfect	peal
342	65	>ZL>	>AZAL#_>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	3	s	n/a	active_participle	peal
343	65	>ZLW	>EZ@LW	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	perfect	peal
344	65	>ZLJ	>AZ@L#_J	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	construct	active_participle	peal
345	65	>ZLJN	>AZIL#_JN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	active_participle	peal
346	65	>ZLJN	>EZ@LEJN	1	0	0	0	1	f	3	p	contraction	0	f	3	p	n/a	perfect	peal
347	65	>ZLJNN	>AZIL#_JN@N	0	0	0	0	1	c/n/a	1	p	contraction	0	m	1	p	n/a	active_participle	peal
348	65	>ZLN	>EZ@LN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	c	1	p	n/a	perfect	peal
349	65	>ZLNN	>EZ@LN@N	0	0	0	0	1	c/n/a	1	p	contraction	0	c	1	p	n/a	perfect	peal
350	65	>ZLT	>EZEL#_T#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	c	1	s	n/a	perfect	peal
351	65	>ZLT	>EZ@L#_T#	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	f	3	s	n/a	perfect	peal
352	65	D>ZL	D^A>ZEL	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	s	n/a	active_participle	peal
353	65	D>ZL	D^I>Z@L	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	2	c	1	s	n/a	imperfect	peal
354	65	D>ZL>	D^A>ZAL#_>	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	f	3	s	n/a	active_participle	peal
355	65	D>ZLJN	D^A>ZIL#_JN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	p	n/a	active_participle	peal
356	65	D>ZLN	D^A>ZAL#_N	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	f	3	p	n/a	active_participle	peal
357	65	D>ZLT	D^E>ZEL#_T#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	c	1	s	n/a	perfect	peal
358	65	DZL	D^ZEL	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	2	s	n/a	imperative	peal
359	65	DN>ZL	D^NI>Z@L	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	s	n/a	imperfect	peal
360	65	DN>ZL	D^NI>Z@L	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	2	c	1	p	n/a	imperfect	peal
361	65	DN>ZLWN	D^NI>ZUL#_WN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	3	p	n/a	imperfect	peal
362	65	DT>ZL	D^T#I>Z@L	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	2	m	2	s	n/a	imperfect	peal
363	65	W>ZL	WE>Z@L	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	s	n/a	perfect	peal
364	65	W>ZL	WA>ZEL	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	3	m	3	s	n/a	active_participle	peal
365	65	W>ZL	WE>Z@L	0	0	0	0	3	c/n/a	n/a	s/n/a	n/a	3	f	3	p	n/a	perfect	peal
366	65	W>ZLW	WE>Z@LW	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	p	n/a	perfect	peal
367	65	W>ZLJ	WE>Z@LJ	1	0	0	0	1	f	3	p	contraction	3	f	3	p	n/a	perfect	peal
368	65	W>ZLJN	WA>ZIL#_JN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	p	n/a	active_participle	peal
369	65	W>ZLT	WE>ZEL#_T#	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	c	1	s	n/a	perfect	peal
370	65	W>ZLT	WE>Z@L#_T#	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	3	f	3	s	n/a	perfect	peal
371	65	WD>ZL	WD#A>ZEL	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	10	m	1	s	n/a	active_participle	peal
372	65	WZL	WZEL	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	2	s	n/a	imperative	peal
373	65	WZLJN	WZELEJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	f	2	p	n/a	imperative	peal
374	65	WN>ZL	WNI>Z@L	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	s	n/a	imperfect	peal
375	65	WN>ZLWN	WNI>ZUL#_WN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	3	m	3	p	n/a	imperfect	peal
376	65	ZL	ZEL	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	2	s	n/a	imperative	peal
377	65	ZLW	ZELW	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	2	p	n/a	imperative	peal
378	65	ZLJ	ZELJ	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	2	s	n/a	imperative	peal
379	65	ZLJN	ZELEJN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	2	p	n/a	imperative	peal
380	65	ZLJN	ZELEJN	1	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	f	2	p	n/a	imperative	peal
381	65	LM>ZL	LMI>Z@L	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	4	n/a	n/a	n/a	n/a	infinitive	peal
382	65	N>ZL	NI>Z@L	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	c	1	p	n/a	imperfect	peal
383	65	N>ZL	NI>Z@L	0	0	0	0	2	c/n/a	n/a	s/n/a	n/a	0	m	3	s	n/a	imperfect	peal
384	65	N>ZLWN	NI>ZUL#_WN	0	0	0	0	1	c/n/a	n/a	s/n/a	n/a	0	m	3	p	n/a	imperfect	peal
